operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.6040693,-58.4602095",59000.0,USD,894581.6,59000.0,0.0,40.0,,1475.0,,2.0,,http://paternal.properati.com.ar/12t3j_venta_departamentos_paternal_grupo-mega-ziade
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9128814367,-57.9653053652",570000.0,ARS,568417.9,37488.65,27.0,27.0,1388.4685185185183,21111.11111111111,,,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/okxb_venta_departamentos_la-plata
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.752892,-58.434173",60000.0,USD,909744.0,60000.0,,60.0,,1000.0,,3.0,,http://lomas-de-zamora.properati.com.ar/10t4e_venta_ph_lomas-de-zamora_jardin_patio_luminoso_lujoso_impecable_re-max-titanium
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,335000.0,USD,5079404.0,335000.0,650.0,160.0,515.3846153846154,2093.75,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/11yjc_venta_casa_tigre_0_lavadero_parrilla_piscina_vestidor_dependencias_acres-inmuebles-carlos-alberto-gutierrez-csi-2402
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7296064,-58.2910532",,,,,130.0,110.0,,,,,,http://quilmes.properati.com.ar/10gpw_venta_casa_quilmes_piscina_placard_gp-estudio-inmobiliario
sell,apartment,|Argentina|Capital Federal|Congreso|,"-34.6200261,-58.3884668",78900.0,USD,1196313.36,78900.0,43.0,38.0,1834.8837209302328,2076.315789473684,1.0,1.0,1600,http://congreso.properati.com.ar/12j7y_venta_departamentos_congreso_balcon_parrilla_luminoso_impecable_estrenar_subte-linea-e_maxi-propiedades
sell,apartment,|Argentina|Capital Federal|Agronomía|,"-34.5998566,-58.4890019",240000.0,USD,3638976.0,240000.0,97.0,88.0,2474.226804123711,2727.2727272727275,,4.0,,http://agronomia.properati.com.ar/10vec_venta_departamentos_agronomia_balcon_baulera_suite_lavadero_luminoso_lujoso_dependencias_garage_victorino-de-la-plaza_d03
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.53386,-58.7070124",80000.0,USD,1212992.0,80000.0,58.0,,1379.3103448275865,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/110h7_venta_departamentos_san-miguel_balcon_jardin_lavadero_luminoso_garage_placard_kloster-inmuebles
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Parque Leloir|,,,,,,,,,,,,,http://parque-leloir.properati.com.ar/11ee0_venta_casa_parque-leloir_lavadero_parrilla_piscina_quincho_luminoso_sauna_garage_amoblado_r-tavella-inmuebles_cz9
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.612338,-58.401328",75000.0,USD,1137180.0,75000.0,,34.0,,2205.8823529411766,4.0,2.0,,http://balvanera.properati.com.ar/10vnl_venta_departamentos_balvanera_balcon_luminoso_re-max-city
sell,apartment,|Argentina|Capital Federal|Parque Chas|,"-34.58616,-58.475633",110000.0,USD,1667864.0,110000.0,,46.0,,2391.304347826087,2.0,2.0,,http://parque-chas.properati.com.ar/yc23_venta_departamentos_paternal_parrilla_sum_luminoso_garage_placard_estrenar_re-max-acci-oacute-n
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,105000.0,USD,1592052.0,105000.0,,45.0,,2333.333333333333,,2.0,,http://haedo.properati.com.ar/s5zi_venta_departamentos_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Pereyra|,,,,,,,,,,,4.0,,http://pereyra.properati.com.ar/118wq_venta_casa_la-plata_luminoso_re-max-sur-iii
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,110000.0,USD,1667864.0,110000.0,15.0,75.0,7333.333333333333,1466.6666666666667,,3.0,,http://ramos-mejia.properati.com.ar/sbw0_venta_casa_la-matanza
sell,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,"-34.5873917,-58.4893451",90000.0,USD,1364616.0,90000.0,50.0,45.0,1800.0,2000.0,,2.0,,http://villa-pueyrredon.properati.com.ar/rgmk_venta_departamentos_capital-federal
sell,PH,|Argentina|Capital Federal|Mataderos|,"-34.6565183,-58.501724",135000.0,USD,2046924.0,135000.0,62.0,58.0,2177.4193548387098,2327.586206896552,,,,http://mataderos.properati.com.ar/11saz_venta_ph_mataderos_balcon_lavadero_parrilla_ing-e-a-villamil-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9398620205,-57.9905428892",100000.0,USD,1516240.0,100000.0,65.0,65.0,1538.4615384615386,1538.4615384615386,,3.0,,http://la-plata.properati.com.ar/x1ia_venta_departamentos_la-plata
sell,house,|Argentina|Capital Federal|Balvanera|,"-34.612743,-58.398728",219000.0,USD,3320565.6,219000.0,,20.0,,10950.0,,2.0,,http://balvanera.properati.com.ar/12pqb_venta_casa_balvanera_balcon_suite_lavadero_luminoso_subte-linea-a_subte-linea-h_re-max-premium
sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.588522992,-58.388441235",870000.0,USD,13191288.0,870000.0,,,,,,,9600,http://recoleta.properati.com.ar/uuo3_venta_departamentos_recoleta_callao-av-_1876
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6495785,-58.6514908",,,,,,,,,,,,http://castelar-moron.properati.com.ar/w6qp_venta_casa_castelar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Martín Coronado|,"-34.5822850557,-58.6003542505",,,,,,68.0,,,,,,http://martin-coronado.properati.com.ar/yna4_venta_departamentos_martin-coronado_balcon_lavadero_luminoso_nardini-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,79000.0,USD,1197829.6,79000.0,110.0,80.0,718.1818181818181,987.5,,3.0,,http://ramos-mejia.properati.com.ar/sach_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,175000.0,USD,2653420.0,175000.0,,82.0,,2134.1463414634145,,3.0,,http://haedo.properati.com.ar/10cpe_venta_departamentos_haedo_balcon_suite_vestidor_garage_impecable_placard_mg-de-luca-estudio-inmobiliario
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5288589,-58.7290848",120000.0,USD,1819488.0,120000.0,0.0,,,,,,1500,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/11m8l_venta_departamentos_san-miguel_balcon_toilette_lujoso_garage_placard_preiti-estudio-inmobiliario_dbb
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,75000.0,USD,1137180.0,75000.0,,42.0,,1785.7142857142858,,2.0,,http://villa-luzuriaga.properati.com.ar/s7d1_venta_departamentos_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5580848,-58.5430865",90000.0,USD,1364616.0,90000.0,58.0,58.0,1551.7241379310344,1551.7241379310344,,,,http://san-martin.properati.com.ar/11zhf_venta_departamentos_san-martin_balcon_lavadero_toilette_garage_a-ferreyra-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|,"-34.6914703,-58.7155522",50000.0,USD,758120.0,50000.0,70.0,70.0,714.2857142857143,714.2857142857143,,3.0,,http://merlo-bs-as-g-b-a-zona-oeste.properati.com.ar/x1ek_venta_casa_merlo
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6165755,-58.4557784",,,,,66.0,63.0,,,,3.0,,http://caballito.properati.com.ar/10fo8_venta_departamentos_caballito_goyena
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,,49000.0,USD,742957.6,49000.0,,28.0,,1750.0,,1.0,,http://moron.properati.com.ar/12fxp_alquiler_departamentos_moron_estrenar_rocca-propiedades-moron
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4547403,-58.541992",85000.0,USD,1288804.0,85000.0,43.0,43.0,1976.744186046512,1976.744186046512,,,1000,http://victoria.properati.com.ar/11flh_venta_departamentos_victoria_toilette_lujoso_garage_placard_aire-acondicionado_chozas-puntabayres
sell,apartment,|Argentina|Capital Federal|Palermo|,,295000.0,USD,4472908.0,295000.0,,85.0,,3470.5882352941176,,2.0,,http://palermo.properati.com.ar/zyj4_venta_departamentos_capital-federal_garage_re-max-ayres
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,88000.0,USD,1334291.2,88000.0,85.0,78.0,1035.2941176470588,1128.2051282051282,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/hn4u_venta_departamento_pilar
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.7352224,-58.3222455",125000.0,USD,1895300.0,125000.0,,,,,,5.0,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/ihbr_venta_casa_quilmes
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5276248,-58.5103026",145000.0,USD,2198548.0,145000.0,114.0,114.0,1271.9298245614036,1271.9298245614036,,3.0,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/wrvs_venta_ph_vicente-lopez
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6661301,-58.5915416",90000.0,USD,1364616.0,90000.0,108.0,,833.3333333333334,,,,,http://villa-luzuriaga.properati.com.ar/yocy_venta_casa_villa-luzuriaga_balcon_jardin_terraza_toilette_garage_placard_patricia-seiler-propiedades
sell,store,|Argentina|Capital Federal|Monserrat|,"-34.6117984,-58.3783962",,,,,500.0,,,,,7.0,,http://monserrat.properati.com.ar/ybny_venta_local_monserrat_lounge-propiedades_bry
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudad Jardín Lomas del Palomar|,"-34.5972282503,-58.5850001048",530000.0,USD,8036072.0,530000.0,500.0,180.0,1060.0,2944.4444444444443,,,,http://ciudad-jardin-lomas-del-palomar.properati.com.ar/119ra_venta_casa_ciudad-jardin-lomas-del-palomar_suite_jardin_lavadero_parrilla_piscina_toilette_garage_roldan-propiedades
sell,apartment,|Argentina|Capital Federal|Boedo|,"-34.63099,-58.4201892",67000.0,USD,1015880.8,67000.0,41.0,38.0,1634.1463414634147,1763.157894736842,,,,http://boedo.properati.com.ar/vqr8_venta_departamentos_boedo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.4273864,-58.5804352",380000.0,USD,5761712.0,380000.0,310.0,224.0,1225.8064516129032,1696.428571428571,,,,http://tigre.properati.com.ar/vir6_venta_casa_tigre_bocalandro_1300
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6805097,-58.5550871",165000.0,USD,2501796.0,165000.0,95.0,85.0,1736.842105263158,1941.1764705882356,,3.0,,http://san-justo-la-matanza.properati.com.ar/111kf_venta_departamentos_san-justo_lavadero_parrilla_patio_toilette_placard_russo-propiedades
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.6166871,-58.4443684",240000.0,USD,3638976.0,240000.0,103.0,91.0,2330.097087378641,2637.362637362637,5.0,3.0,3200,http://caballito.properati.com.ar/x4ij_venta_departamentos_caballito
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5961757,-58.5472411",,,,,,,,,,4.0,,http://tres-de-febrero.properati.com.ar/7fcf_venta_casa_tres-de-febrero
sell,apartment,|Argentina|Capital Federal|Coghlan|,"-34.5628256,-58.4651369",105000.0,USD,1592052.0,105000.0,40.0,36.0,2625.0,2916.6666666666665,,,,http://coghlan.properati.com.ar/12lwp_venta_departamentos_coghlan_balcon_lavadero_piscina_quincho_luminoso_amenities_aire-acondicionado_inmobiliaria-calot
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.424002,-58.5848486",119000.0,USD,1804325.6,119000.0,64.0,60.0,1859.375,1983.3333333333333,5.0,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/pgwp_venta_departamentos_san-fernando_lavalle_900
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6404856,-58.7012723",65000.0,USD,985556.0,65000.0,130.0,80.0,500.0,812.5,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/11j6d_venta_ph_ituzaingo_inmobiliaria-di-casoli
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4428827059,-58.8531398673",650000.0,USD,9855560.0,650000.0,356.0,356.0,1825.8426966292132,1825.8426966292132,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/12od5_venta_casa_pilar_suite_hidromasaje_lavadero_parrilla_piscina_quincho_terraza_toilette_vestidor_garage_amoblado_impecable_blanco-propiedades_dii
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,,,,,,,,,,,,http://nordelta.properati.com.ar/wptk_venta_casa_barrio-cabos-del-lago
sell,house,|Argentina|Capital Federal|Nuñez|,"-34.541401,-58.465397",390000.0,USD,5913336.0,390000.0,,216.0,,1805.555555555556,,5.0,,http://nunez.properati.com.ar/11yn5_venta_casa_nunez_balcon_suite_hidromasaje_lavadero_parrilla_patio_toilette_vestidor_garage_impecable_placard_re-max-data-house
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Bernal|,"-34.710631,-58.2652479",180000.0,USD,2729232.0,180000.0,390.0,,461.5384615384616,,,,,http://bernal.properati.com.ar/xtfr_venta_casa_bernal_jardin
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,,210000.0,USD,3184104.0,210000.0,281.0,190.0,747.3309608540925,1105.2631578947369,,6.0,,http://ituzaingo.properati.com.ar/s5e5_venta_casa_ituzaingo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5800918,-58.538076",99000.0,USD,1501077.6,99000.0,67.0,47.0,1477.6119402985075,2106.3829787234044,,,,http://san-martin.properati.com.ar/1204s_venta_departamentos_san-martin_balcon_parrilla_amoblado_placard_cutuli-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,76000.0,USD,1152342.4,76000.0,,38.0,,2000.0,,2.0,,http://ramos-mejia.properati.com.ar/10cro_venta_departamentos_ramos-mejia_balcon_marras-propiedades
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.598836779,-58.3869235069",65000.0,USD,985556.0,65000.0,21.0,21.0,3095.2380952380954,3095.2380952380954,,,,http://barrio-norte.properati.com.ar/12mfs_venta_departamentos_barrio-norte_luminoso_kitchinete_subte-linea-d_subte-linea-b_inmobiliaria-calot
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.5546663,-58.5607671",500000.0,ARS,498612.18,32884.78,65.0,,505.9196923076923,,,,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/118vw_venta_departamentos_general-san-martin_balcon_parrilla_piscina_lujoso_placard_aire-acondicionado_grupo-dinal-s-a
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5505785,-58.6988014",135000.0,USD,2046924.0,135000.0,,150.0,,900.0,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/ear4_venta_casa_san-miguel
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Muñiz|,"-34.545091,-58.704732",295000.0,USD,4472908.0,295000.0,130.0,130.0,2269.230769230769,2269.230769230769,1.0,4.0,4000,http://muniz.properati.com.ar/104qk_venta_departamentos_muniz_baulera_suite_hidromasaje_lavadero_parrilla_toilette_vestidor_garage_amoblado_placard_aire-acondicionado_losa-radiante_federico-negro-estudio-inmobiliario
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,"-34.7989921,-58.3958536",240000.0,USD,3638976.0,240000.0,93.0,93.0,2580.6451612903224,2580.6451612903224,,3.0,1800,http://adrogue.properati.com.ar/1159n_venta_departamentos_adrogue_baulera_gimnasio_piscina_sum_garage_darquier-propiedades
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.585491,-58.412204",395000.0,USD,5989148.0,395000.0,,145.0,,2724.137931034483,5.0,4.0,,http://palermo.properati.com.ar/11mz0_venta_departamentos_palermo_balcon_baulera_suite_lavadero_lujoso_garage_alto-palermo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6466308,-58.6354065",350000.0,USD,5306840.0,350000.0,208.0,208.0,1682.6923076923076,1682.6923076923076,,6.0,,http://castelar-moron.properati.com.ar/pd6r_venta_casa_castelar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,105000.0,USD,1592052.0,105000.0,,39.0,,2692.3076923076924,,2.0,,http://ramos-mejia.properati.com.ar/11h7i_venta_departamentos_ramos-mejia_balcon_impecable_arkanian-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,"-34.4994133,-58.488181",265000.0,USD,4018036.0,265000.0,88.0,72.0,3011.3636363636365,3680.555555555556,,,,http://la-lucila.properati.com.ar/11zvn_venta_departamentos_la-lucila_capitan-justo-g-de-bermudez_700_balcon_garage_laura-jorge-propiedades_aub
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.42237,-58.576583",238000.0,USD,3608651.2,238000.0,,69.0,,3449.2753623188405,9.0,3.0,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/rnqs_venta_departamentos_tigre
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9051120672,-57.9649969889",160000.0,USD,2425984.0,160000.0,252.0,100.0,634.9206349206349,1600.0,,,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/110by_venta_ph_la-plata_hidromasaje_lavadero_patio_quincho_impecable_placard_natalia-borello
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,290000.0,USD,4397096.0,290000.0,200.0,150.0,1450.0,1933.3333333333333,,5.0,,http://haedo.properati.com.ar/zrt6_venta_casa_haedo_parrilla_patio_quincho_toilette_garage_berto-inmuebles
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,560000.0,USD,8490944.0,560000.0,902.0,330.0,620.8425720620843,1696.969696969697,,,,http://nordelta.properati.com.ar/rkm5_venta_casa_nordelta_200
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7188514,-58.2751178",,,,,54.0,54.0,,,,,,http://quilmes.properati.com.ar/12r3g_venta_casa_quilmes_garage_o-keefe-inmobiliaria-rural-y-urbana_djq
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,115000.0,USD,1743676.0,115000.0,,43.0,,2674.4186046511627,,2.0,,http://haedo.properati.com.ar/sa2z_venta_departamentos_moron
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5262724,-58.4753203",1680000.0,USD,25472832.0,1680000.0,1200.0,900.0,1400.0,1866.6666666666667,,,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/10yrn_venta_casa_vicente-lopez_doctor-eduardo-madero_1000_suite_lavadero_parrilla_piscina_quincho_terraza_toilette_vestidor_luminoso_garage_achaval-toribio-acassuso
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.6037137392,-58.3815808896",153000.0,USD,2319847.2,153000.0,54.0,51.0,2833.333333333333,3000.0,,2.0,1200,http://barrio-norte.properati.com.ar/swyq_venta_departamentos_barrio-norte
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,76000.0,USD,1152342.4,76000.0,,49.0,,1551.0204081632653,,2.0,,http://ramos-mejia.properati.com.ar/10yy7_venta_departamentos_ramos-mejia_busolin-bruno-propiedades
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5856433,-58.4191795",750000.0,USD,11371800.0,750000.0,230.0,206.0,3260.8695652173915,3640.776699029126,,5.0,15000,http://palermo.properati.com.ar/11pqj_venta_departamentos_palermo_balcon_baulera_suite_gimnasio_hidromasaje_lavadero_parrilla_piscina_sum_toilette_vestidor_luminoso_sauna_lujoso_dependencias_electrogeno_garage_placard_aire-acondicionado_losa-radiante_deptos-temporarios
sell,apartment,|Argentina|Capital Federal|Puerto Madero|,"-34.6161514,-58.3619302",500000.0,USD,7581200.0,500000.0,78.0,68.0,6410.25641025641,7352.941176470588,,2.0,,http://puerto-madero.properati.com.ar/vs3l_venta_departamentos_puerto-madero
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4029231,-58.6821079",130000.0,USD,1971112.0,130000.0,46.0,41.0,2826.086956521739,3170.731707317073,1.0,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/116yy_venta_departamentos_bs-as-g-b-a-zona-norte_del-valle-aristobulo_2300_balcon_gimnasio_lavadero_parrilla_piscina_quincho_sum_garage_amenities_hyland-harold-martinez
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5630562,-58.4474918",1080000.0,USD,16375392.0,1080000.0,159.0,149.0,6792.452830188679,7248.322147651007,,4.0,15000,http://belgrano.properati.com.ar/12kdp_venta_departamentos_belgrano_suite_gimnasio_parrilla_piscina_quincho_sum_toilette_dependencias_garage_tenis_subte-linea-d_tesler-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4857841,-58.5108205",175000.0,USD,2653420.0,175000.0,62.0,60.0,2822.5806451612902,2916.6666666666665,2.0,,,http://martinez.properati.com.ar/zhp5_venta_departamentos_martinez_san-lorenzo_1100_suite_jardin_parrilla_piscina_terraza_toilette_vestidor_garage_ros-artayeta-propiedades-san-isidro-alejandro-ros-artayeta-csi-4974
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5879293,-58.5800764",75000.0,USD,1137180.0,75000.0,100.0,90.0,750.0,833.3333333333334,,3.0,,http://tres-de-febrero.properati.com.ar/7fi5_venta_ph_tres-de-febrero
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,350000.0,USD,5306840.0,350000.0,220.0,220.0,1590.909090909091,1590.909090909091,,6.0,,http://ramos-mejia.properati.com.ar/xuaq_venta_casa_ramos-mejia_garage
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,"-34.6117871,-58.5947915",129000.0,USD,1955949.6,129000.0,,,,,,3.0,,http://el-palomar.properati.com.ar/g91g_venta_casa_el-palomar
